Mean Intensity,Duration,Label
0.14,1,0
1.665333333,15,0
1.18,3,0
0.546666667,3,0
1.174,5,0
1.13,1,0
2.63,3,0
0.15,1,0
0.39,1,0
0.28,1,0
4.447971014,69,0
1.936470588,34,0
0.11,1,0
0.01,1,0
0.376666667,3,0
0.11,1,0
0.185,2,0
0.55,1,0
0.26,1,0
0.33,1,0
0.795,2,0
0.5,3,0
0.47,3,0
1.49,3,0
0.98,2,0
3.8025,4,0
2.785,2,0
0.57,3,0
1.02,1,0
0.57,3,0
1.17,1,0
2.655714286,7,0
0.845,2,0
0.16,3,0
1.2,2,0
2.851666667,6,0
0.5,1,0
0.325,2,0
0.5775,4,0
0.856666667,3,0
0.64,1,0
2.912,10,0
6.345135135,37,1
6.345135135,37,1
4.482857143,63,1
4.067083333,24,1
4.067083333,24,1
5.84875,8,1
3.29,1,0
0.04,1,0
0.77,1,0
1.065,2,0
1.898888889,9,0
0.07,1,0
2.58,7,0
4.24,3,0
0.873333333,3,0
0.65,1,0
0.658888889,9,0
0.545,2,0
2.735,4,0
0.696666667,3,0
0.04,1,0
4.925,2,0
0.57,1,0
6.956666667,9,0
0.33,2,0
0.09,1,0
0.35,3,0
0.03,1,0
0.708,5,0
3.646666667,3,0
1.16,1,0
4.59,1,0
0.23,1,0
0.82,1,0
0.36,3,0
0.33,1,0
0.18,1,0
0.2,1,0
3.256666667,3,0
1.88,6,0
2.516,5,0
1.401,10,0
0.155,2,0
1.01,1,0
2.931666667,6,0
2.76,1,0
0.05,1,0
4.54,1,0
1.055,2,0
0.873333333,3,0
0.04,1,0
0.01,1,0
2.435,10,0
3.976,5,0
0.96,5,0
0.27,1,0
0.6775,4,0
2.86,7,0
8.033333333,3,0
0.95,1,0
0.03,1,0
0.01,1,0
0.3,1,0
1.62,3,0
0.08,1,0
0.42,1,0
0.07,1,0
3.6575,4,0
0.675,2,0
0.823333333,3,0
3.555,2,0
4.443333333,3,0
0.05,1,0
5.207777778,9,0
3.272857143,7,0
1.516666667,6,0
0.01,1,0
0.74,1,0
0.225,2,0
0.03,1,0
1.04,3,0
0.04,1,0
0.753333333,3,0
0.49,1,0
0.075,2,0
2.37,1,0
0.32,1,0
1.78,1,0
0.983333333,3,0
2.953333333,3,0
0.436666667,3,0
3.183125,32,0
0.36,1,0
4.929473684,19,0
1.273333333,3,0
0.96,1,0
1.19,4,0
1.29,1,0
1.775,12,0
1.112,5,0
2.106,5,0
0.34,1,0
0.39,1,0
0.365,2,0
0.58,2,0
2.93,2,0
6.216486486,37,0
1.7875,8,0
1.614,5,0
0.28,1,0
0.22,3,0
0.61,1,0
1.87,5,0
0.496,5,0
0.22,1,0
2.6908,25,0
0.78,3,0
0.035,2,0
3.76,1,0
0.39,1,0
0.17,1,0
0.01,1,0
0.606666667,3,0
0.715,2,0
1.960714286,14,0
1.305,4,0
0.21,1,0
0.18,1,0
3.52,5,0
0.8725,4,0
0.28,1,0
0.465,2,0
1.355,4,0
0.45,2,0
2.555,2,0
0.03,1,0
0.14,1,0
0.01,1,0
1.29,3,0
0.37,1,0
1.88,2,0
0.1,1,0
0.71,1,0
1.89,6,0
0.105,2,0
0.52,2,0
0.01,1,0
0.01,1,0
0.216666667,3,0
2.6625,8,0
1.397,10,0
2.46875,8,0
1.082222222,9,0
2.353913043,23,0
1.76,1,0
0.948,5,0
1.42,1,0
2.3375,4,0
1.163333333,9,0
1.343333333,3,0
0.3,1,0
0.616,5,0
0.21,2,0
0.02,1,0
0.24,1,0
4.182205882,68,0
0.06,1,0
1.706666667,30,0
0.393333333,3,0
0.2,1,0
0.06,1,0
0.21,2,0
0.5,2,0
0.895,2,0
0.96,2,0
4.96,3,0
3.525,2,0
0.02,1,0
1.56,1,0
0.483333333,3,0
0.58,1,0
0.31,1,0
2.328333333,6,0
0.09,1,0
0.325,2,0
1.145,2,0
1.68,4,0
0.463333333,3,0
0.615,2,0
0.86,3,0
0.43,1,0
0.38,1,0
4.16,8,0
2.258571429,7,1
4.350779221,77,1
1.972,5,1
4.107916667,24,1
4.350779221,77,1
4.469285714,14,1
5.968571429,70,1
4.350779221,77,1
2.793333333,6,1
2.793333333,6,1
5.968571429,70,1
2.258571429,7,1
0.03,1,0
0.68,1,0
0.64,1,0
2.398,5,0
0.21,1,0
1.942222222,9,0
1.1325,4,0
2.675,2,0
4.092,10,0
9.05,8,0
0.15,1,0
0.03,1,0
2.68625,8,0
0.02,2,0
4.53,1,0
0.845,4,0
0.13,1,0
3.122,5,0
1.572857143,21,0
1.598571429,7,0
0.9575,4,0
1.52625,8,0
1.09,2,0
0.81,2,0
1.593333333,12,0
0.206666667,3,0
1.58625,16,0
0.636666667,12,0
1.445,2,0
1.28,1,0
0.78,1,0
0.01,1,0
2.395609756,41,0
0.49,1,0
0.4,1,0
0.1,2,0
0.23,2,0
0.4,4,0
4.775,12,0
1.06,1,0
1.726,5,0
0.545,2,0
0.3,3,0
1.988333333,6,0
2.45,5,0
0.21,1,0
3.11,9,0
3.044411765,34,0
1.346666667,3,0
0.615,2,0
1.236,5,0
0.163333333,3,0
0.13,1,0
0.05,1,0
0.13,1,0
0.85,1,0
0.671,10,0
0.18,1,0
0.11,1,0
0.43,2,0
3.061176471,17,0
0.17,2,0
1.89625,8,0
5.008333333,6,0
1.42,3,0
0.32,1,0
4.665,10,0
0.4775,4,0
5.197272727,11,0
0.89,1,0
4.189333333,15,0
1.53,2,0
2.08,2,0
0.4925,4,0
3.014,10,0
1.732,10,0
1.293333333,3,0
4.540227273,44,0
3.512692308,26,0
1.055,2,0
3.127777778,9,0
0.62,1,0
0.23,1,0
0.01,1,0
0.565,2,0
0.34,2,0
0.8,4,0
2.2575,4,0
2.486666667,3,0
0.94,1,0
0.3975,4,0
0.09,1,0
0.19,1,0
0.17,3,0
0.666666667,3,0
6.430277778,36,0
1.01,4,0
1.041111111,9,0
0.7,4,0
1.098,5,0
2.24,7,0
0.29,1,0
0.416666667,3,0
0.697777778,9,0
3.918571429,14,0
1.118333333,6,0
1.544615385,13,0
1.2575,4,0
0.428333333,6,0
0.01,1,0
0.43,1,0
0.42,1,0
0.17,2,0
0.27,1,0
0.13,1,0
0.416666667,6,0
0.37,3,0
0.165,2,0
1.76,3,0
2.016956522,23,0
1.395,4,0
0.26,1,0
0.04,1,0
1.27,1,0
2.502142857,14,0
1.45,4,0
1.43,4,0
0.62,2,0
0.08,1,0
5.562727273,11,0
3.972307692,13,0
0.03,1,0
0.02,1,0
0.24,2,0
1.095,2,0
0.08,2,0
2.07,3,0
1.153,10,0
1.09,6,0
0.03,1,0
0.04,1,0
0.443333333,3,0
0.16,1,0
1.93,2,0
0.15,1,0
0.02,1,0
0.01,1,0
2.78,2,0
0.263333333,3,0
1.032,5,0
2.16,5,0
1.705,2,0
4.561935484,31,0
3.182857143,35,0
0.894545455,11,0
0.14,1,0
0.53,1,0
0.4,1,0
2.01,2,0
1.153,10,0
3.326666667,9,0
1.326,5,0
0.41,1,0
0.656,5,0
1.02,3,0
0.925,2,0
1.33,1,0
0.58,4,0
6.720566038,53,0
3.366470588,17,0
2.24,12,0
0.7575,8,0
0.821666667,6,0
0.15,1,0
0.803333333,3,0
0.255,2,0
0.19,2,0
1.49,1,0
0.325,2,0
0.13,1,0
0.56,1,0
1.77,1,0
0.505,2,0
0.94,1,0
0.41,2,0
2.055,4,0
0.19,1,0
0.52,3,0
2.423333333,3,0
0.29,1,0
1.678,10,0
2.585,2,0
0.075,2,0
0.245,2,0
1.534285714,7,0
0.13,1,0
0.13,1,0
2.906666667,12,0
0.07,1,0
6.885,34,1
6.0252,75,1
6.885,34,1
6.0252,75,1
0.04,1,0
0.21,1,0
1.23,1,0
1.88,5,0
0.07,1,0
0.28,1,0
1.296666667,3,0
0.936666667,3,0
1.646,5,0
0.26,2,0
3.238,10,0
5.521538462,13,0
3.515,8,0
1.07,1,0
0.28,1,0
2.46,1,0
3.487142857,7,0
3.863333333,9,0
0.552,5,0
0.4375,4,0
1.497142857,7,0
0.3,1,0
0.344444444,9,0
0.07,1,0
0.135,2,0
2.434166667,12,0
0.55,3,0
2.677777778,18,0
1.203333333,6,0
0.09,1,0
2.67,2,0
0.02,1,0
0.7,2,0
0.79,1,0
2.032857143,7,0
2.223529412,34,0
0.6,4,0
0.09,1,0
5.022142857,14,0
2.75,1,0
0.814,5,0
0.07,1,0
0.02,1,0
0.17,1,0
0.3,1,0
1.798,5,0
1.891666667,6,0
0.29,1,0
2.973333333,9,0
3.145454545,22,0
0.04,1,0
3.542,10,0
2.94,2,0
0.13,1,0
0.25,2,0
1.022,5,0
0.02,1,0
0.08,1,0
1.529166667,12,0
0.01,1,0
0.905,2,0
3.652631579,19,0
1.31375,8,0
3.682,5,0
1.835,2,0
4.093,10,0
0.16,1,0
5.010909091,11,0
0.815,2,0
4.409333333,15,0
0.74,2,0
1.375,2,0
0.663333333,3,0
2.382,10,0
0.57,5,0
2.025,2,0
0.17,1,0
3.979111111,45,0
3.061481481,27,0
2.496153846,13,0
0.49,1,0
0.15,1,0
0.06,1,0
0.37,3,0
1.028,5,0
0.4,1,0
1.34,4,0
1.716666667,3,0
2.826666667,3,0
1.68,1,0
0.655,4,0
0.356666667,3,0
0.848,5,0
0.21,1,0
6.052820513,39,0
0.243333333,3,0
1.143333333,9,0
0.787,10,0
1.525,8,0
0.13,1,0
0.34,4,0
0.52625,8,0
4.232142857,14,0
1.271666667,6,0
1.79,1,0
0.356666667,3,0
1.892,5,0
2.206,5,0
0.73,2,0
0.05,1,0
0.06,1,0
0.778,5,0
0.2,1,0
1.232,5,0
0.846666667,12,0
2.687333333,15,0
1.28,9,0
0.06,1,0
0.26,1,0
0.255,2,0
4.153076923,13,0
1.2875,4,0
0.6,2,0
1.268,5,0
4.65,13,0
4.812142857,14,0
0.06,1,0
0.295,4,0
0.01,1,0
0.54,2,0
2.006666667,3,0
4.2875,4,0
0.38,1,0
0.48,1,0
0.72,1,0
1.095,2,0
1.383333333,3,0
0.645,2,0
0.18,1,0
0.2,1,0
0.29,1,0
0.15,1,0
1.59,1,0
1.79,2,0
0.48,1,0
0.856666667,3,0
2.48,4,0
0.426666667,3,0
3.6303125,32,0
2.678333333,6,0
0.631428571,7,0
2.880333333,30,0
0.31,1,0
4.05,2,0
0.14,1,0
0.621,10,0
2.715555556,9,0
0.03,1,0
1.045,6,0
0.43,1,0
1.47,2,0
1.073333333,3,0
0.125,2,0
0.725,2,0
1.336666667,3,0
6.039857143,70,0
2.135,14,0
1.055625,16,0
0.165,2,0
0.12,1,0
0.095,2,0
0.15,1,0
0.265,2,0
0.305,2,0
2.77,1,0
0.576,5,0
1.67,1,0
0.01,1,0
0.6175,4,0
0.443333333,3,0
1.2575,4,0
0.35,1,0
0.175,2,0
2.83,3,0
3.27,1,0
1.074,5,0
0.6,1,0
2.625,2,0
0.24,1,0
0.255,2,0
0.085,2,0
2.443333333,6,0
0.27,1,0
1.77,1,0
3.625,12,0
3.293378378,74,1
2.595,14,1
5.686,10,1
5.175625,64,1
8.038333333,6,1
8.038333333,6,1
3.816666667,18,1
5.175625,64,1
5.175625,64,1
5.686,10,1
3.816666667,18,1
3.816666667,18,1
2.595,14,1
5.175625,64,1
3.816666667,18,1
3.816666667,18,1
8.038333333,6,1
3.816666667,18,1
8.038333333,6,1
3.816666667,18,1
5.175625,64,1
3.816666667,18,1
3.293378378,74,1
3.816666667,18,1
5.851052632,38,1
4.281666667,6,1
4.281666667,6,1
3.816666667,18,1
7.013636364,11,1
3.816666667,18,1
4.281666667,6,1
3.816666667,18,1
5.851052632,38,1
8.038333333,6,1
5.175625,64,1
7.013636364,11,1
8.038333333,6,1
8.038333333,6,1
3.816666667,18,1
3.816666667,18,1
8.038333333,6,1
5.851052632,38,1
2.595,14,1
3.293378378,74,1
1.852,5,1
5.851052632,38,1
3.293378378,74,1
8.038333333,6,1
3.293378378,74,1
3.816666667,18,1
3.293378378,74,1
7.013636364,11,1
3.816666667,18,1
5.175625,64,1
3.293378378,74,1
3.293378378,74,1
3.293378378,74,1
5.175625,64,1
3.293378378,74,1
4.281666667,6,1
2.595,14,1
3.816666667,18,1
2.595,14,1
5.851052632,38,1
5.686,10,1
3.293378378,74,1
5.686,10,1
8.038333333,6,1
2.595,14,1
5.851052632,38,1
5.851052632,38,1
3.816666667,18,1
3.293378378,74,1
3.816666667,18,1
4.281666667,6,1
3.816666667,18,1
5.851052632,38,1
3.816666667,18,1
2.595,14,1
5.851052632,38,1
5.686,10,1
0.2,1,0
2.148,5,0
0.24,1,0
0.92,1,0
0.683333333,3,0
0.47,2,0
1.2025,4,0
0.05,1,0
3.528181818,11,0
0.12,1,0
5.583571429,14,0
3.734285714,7,0
2.5,1,0
0.52,1,0
0.42,1,0
2.07,2,0
1.66,5,0
4.624545455,11,0
0.2,1,0
0.813333333,3,0
1.276666667,3,0
0.32,1,0
0.703333333,3,0
0.32,8,0
0.28,1,0
0.035,2,0
0.352,5,0
0.385,4,0
0.784285714,21,0
0.02,1,0
1.518333333,6,0
1.565,2,0
0.06,1,0
1.395,2,0
0.15,2,0
1.761428571,7,0
2.643913043,23,0
1.478571429,7,0
0.96,2,0
0.15,1,0
0.18,1,0
3.374615385,13,0
1.052857143,7,0
0.03,1,0
0.27,3,0
1.395,4,0
0.5275,4,0
0.33,1,0
3.135,8,0
2.810909091,22,0
1.364166667,12,0
1.296666667,3,0
0.17,1,0
0.71,1,0
0.585,4,0
0.02,2,0
0.36,1,0
0.38,1,0
1.108571429,7,0
0.295,2,0
0.35,1,0
0.35,1,0
6.4875,12,0
0.185,2,0
1.09,8,0
1.966666667,6,0
1.683333333,3,0
4.797,10,0
0.16,2,0
4.237777778,9,0
0.555,2,0
4.485384615,13,0
0.24,2,0
0.35,2,0
0.666666667,3,0
0.39,2,0
3.184285714,7,0
0.343333333,3,0
1.645,4,0
0.03,1,0
3.435909091,44,0
2.249545455,44,0
0.306666667,3,0
1.88,5,0
0.61,1,0
1.1525,4,0
2.16,3,0
1.76,1,0
0.6725,4,0
0.2,1,0
0.952,5,0
1.86,1,0
6.045555556,36,0
0.233333333,3,0
1.142222222,9,0
0.38,1,0
0.451818182,11,0
1.034285714,7,0
0.447142857,7,0
0.58,6,0
4.614285714,14,0
0.6,1,0
0.455,4,0
1.33,1,0
1.676,5,0
0.175,2,0
0.22,1,0
0.22,2,0
1.8175,8,0
0.6,3,0
0.42,2,0
3.56,19,0
0.711666667,6,0
0.23,1,0
0.21,1,0
0.03,1,0
3.683529412,17,0
0.9875,4,0
0.69,1,0
0.596,5,0
4.157272727,11,0
2.835,12,0
0.01,1,0
0.3825,4,0
0.815,2,0
0.01,1,0
1.423333333,3,0
1.255,6,0
0.53,1,0
0.61,1,0
0.59,2,0
2.395,2,0
0.12,2,0
0.3,1,0
0.08,1,0
1.54,1,0
1.55,7,0
0.41,3,0
2.19,13,0
4.4125,20,0
4.882,5,0
1.116666667,6,0
2.757878788,33,0
0.36,1,0
1.685,6,0
0.536,10,0
0.16,1,0
1.674444444,9,0
0.25,1,0
0.478333333,6,0
1.63,1,0
1.014,5,0
1.513333333,3,0
0.702857143,7,0
4.767142857,70,0
2.196923077,13,0
0.37,3,0
0.584545455,11,0
0.18,1,0
0.27,3,0
0.105,2,0
0.45,2,0
3.05,1,0
0.235,2,0
0.04,1,0
1.73,1,0
0.03,1,0
0.34,3,0
1.0575,8,0
0.15,2,0
0.733333333,3,0
1.274,5,0
2.183333333,3,0
2.18,1,0
1.608,5,0
0.815,2,0
1.86,3,0
0.49,1,0
0.31,1,0
0.195,2,0
0.95,6,0
0.4,1,0
1.67,1,0
4.346,10,0
0.63,1,0
